id_interaction,id_cp_interaction,multidata_1_id,multidata_2_id,source,annotation_strategy,is_ppi,curator,directionality,classification
309,CPI-SC0B7D84FC7,669,1803,CellChatDB_v1,user_curated,,NigelHo,,
310,CPI-SC047C4B365,670,1803,CellChatDB_v1,user_curated,,NigelHo,,
311,CPI-SC0750A0484,1061,1803,CellChatDB_v1,user_curated,,NigelHo,,
312,CPI-SC019E7AAA2,60,1803,CellChatDB_v1,user_curated,,NigelHo,,
313,CPI-SC03A2FEB5C,671,1803,CellChatDB_v1,user_curated,,NigelHo,,
314,CPI-SC0B94370C2,957,1803,CellChatDB_v1,user_curated,,NigelHo,,
315,CPI-SC0E6761C90,898,1803,CellChatDB_v1,user_curated,,NigelHo,,
316,CPI-SC0552DC1E5,69,1803,CellChatDB_v1,user_curated,,NigelHo,,
317,CPI-SC0199BFBB3,70,1803,CellChatDB_v1,user_curated,,NigelHo,,
318,CPI-SC0DAEAA93B,228,1805,CellChatDB_v1,user_curated,,NigelHo,,
319,CPI-SC00CECB830,953,1805,CellChatDB_v1,user_curated,,NigelHo,,
320,CPI-SC0F8198C72,1751,1805,CellChatDB_v1,user_curated,,NigelHo,,
321,CPI-SC00A87321E,1022,1805,CellChatDB_v1,user_curated,,NigelHo,,
322,CPI-SC0FDB82036,289,1805,CellChatDB_v1,user_curated,,NigelHo,,
323,CPI-SC07B51ACC4,897,1805,CellChatDB_v1,user_curated,,NigelHo,,
324,CPI-SC07AB82EAB,668,1805,CellChatDB_v1,user_curated,,NigelHo,,
325,CPI-SC0114AE598,669,1805,CellChatDB_v1,user_curated,,NigelHo,,
326,CPI-SC023CE19F9,670,1805,CellChatDB_v1,user_curated,,NigelHo,,
327,CPI-SC09AD2A6B8,1061,1805,CellChatDB_v1,user_curated,,NigelHo,,
328,CPI-SC0D19712B9,60,1805,CellChatDB_v1,user_curated,,NigelHo,,
329,CPI-SC0DD16A7D0,671,1805,CellChatDB_v1,user_curated,,NigelHo,,
330,CPI-SC028E64C95,957,1805,CellChatDB_v1,user_curated,,NigelHo,,
331,CPI-SC08BD68242,898,1805,CellChatDB_v1,user_curated,,NigelHo,,
332,CPI-SC01153EAC0,69,1805,CellChatDB_v1,user_curated,,NigelHo,,
333,CPI-SC0543729D1,70,1805,CellChatDB_v1,user_curated,,NigelHo,,
334,CPI-SC036A39C13,228,1807,CellChatDB_v1,user_curated,,NigelHo,,
335,CPI-SC05A855DCC,953,1807,CellChatDB_v1,user_curated,,NigelHo,,
336,CPI-SC02ED4C9A6,1751,1807,CellChatDB_v1,user_curated,,NigelHo,,
337,CPI-SC074888BE6,1022,1807,CellChatDB_v1,user_curated,,NigelHo,,
338,CPI-SC08DE61392,289,1807,CellChatDB_v1,user_curated,,NigelHo,,
339,CPI-SC058678C1B,897,1807,CellChatDB_v1,user_curated,,NigelHo,,
340,CPI-SC0EBBD9B59,668,1807,CellChatDB_v1,user_curated,,NigelHo,,
341,CPI-SC080C0C5A2,669,1807,CellChatDB_v1,user_curated,,NigelHo,,
342,CPI-SC0245AE3FF,670,1807,CellChatDB_v1,user_curated,,NigelHo,,
343,CPI-SC09D51C7BF,1061,1807,CellChatDB_v1,user_curated,,NigelHo,,
344,CPI-SC069D8A1BA,60,1807,CellChatDB_v1,user_curated,,NigelHo,,
345,CPI-SC042468412,671,1807,CellChatDB_v1,user_curated,,NigelHo,,
346,CPI-SC052157D7B,957,1807,CellChatDB_v1,user_curated,,NigelHo,,
347,CPI-SC0D0D2D930,898,1807,CellChatDB_v1,user_curated,,NigelHo,,
348,CPI-SC0486FECAB,69,1807,CellChatDB_v1,user_curated,,NigelHo,,
349,CPI-SC045BF427E,70,1807,CellChatDB_v1,user_curated,,NigelHo,,
350,CPI-SC03C02374B,228,1809,CellChatDB_v1,user_curated,,NigelHo,,
351,CPI-SC0CDCD1EA7,953,1809,CellChatDB_v1,user_curated,,NigelHo,,
352,CPI-SC08EF33539,1751,1809,CellChatDB_v1,user_curated,,NigelHo,,
353,CPI-SC00D0D0EC3,1022,1809,CellChatDB_v1,user_curated,,NigelHo,,
354,CPI-SC03F9E6AC5,289,1809,CellChatDB_v1,user_curated,,NigelHo,,
355,CPI-SC015580274,897,1809,CellChatDB_v1,user_curated,,NigelHo,,
356,CPI-SC0C646FE07,668,1809,CellChatDB_v1,user_curated,,NigelHo,,
357,CPI-SC0E6C99C1D,669,1809,CellChatDB_v1,user_curated,,NigelHo,,
358,CPI-SC063989793,670,1809,CellChatDB_v1,user_curated,,NigelHo,,
359,CPI-SC0D8C38952,1061,1809,CellChatDB_v1,user_curated,,NigelHo,,
360,CPI-SC04617C8EB,60,1809,CellChatDB_v1,user_curated,,NigelHo,,
361,CPI-SC08BCEE850,671,1809,CellChatDB_v1,user_curated,,NigelHo,,
362,CPI-SC089FF57F2,957,1809,CellChatDB_v1,user_curated,,NigelHo,,
363,CPI-SC0AC0FE01C,898,1809,CellChatDB_v1,user_curated,,NigelHo,,
364,CPI-SC0ECDB073E,69,1809,CellChatDB_v1,user_curated,,NigelHo,,
365,CPI-SC050D66C45,70,1809,CellChatDB_v1,user_curated,,NigelHo,,
366,CPI-SC0C22F42DF,228,1811,CellChatDB_v1,user_curated,,NigelHo,,
367,CPI-SC01D52BB77,953,1811,CellChatDB_v1,user_curated,,NigelHo,,
368,CPI-SC071CAFBEA,1751,1811,CellChatDB_v1,user_curated,,NigelHo,,
369,CPI-SC06E0B84C9,1022,1811,CellChatDB_v1,user_curated,,NigelHo,,
370,CPI-SC0594F894D,289,1811,CellChatDB_v1,user_curated,,NigelHo,,
371,CPI-SC0B6207B1C,897,1811,CellChatDB_v1,user_curated,,NigelHo,,
372,CPI-SC092B44A03,668,1811,CellChatDB_v1,user_curated,,NigelHo,,
373,CPI-SC0DCBE8C69,669,1811,CellChatDB_v1,user_curated,,NigelHo,,
374,CPI-SC04AF69F59,670,1811,CellChatDB_v1,user_curated,,NigelHo,,
375,CPI-SC0B2882B83,1061,1811,CellChatDB_v1,user_curated,,NigelHo,,
376,CPI-SC0D9880D62,60,1811,CellChatDB_v1,user_curated,,NigelHo,,
377,CPI-SC0B4243FE6,671,1811,CellChatDB_v1,user_curated,,NigelHo,,
378,CPI-SC0FFE2D207,957,1811,CellChatDB_v1,user_curated,,NigelHo,,
379,CPI-SC023CD2194,898,1811,CellChatDB_v1,user_curated,,NigelHo,,
380,CPI-SC0F7419D8D,69,1811,CellChatDB_v1,user_curated,,NigelHo,,
381,CPI-SC0B697A1AC,70,1811,CellChatDB_v1,user_curated,,NigelHo,,
382,CPI-SC02A954FD8,228,1813,CellChatDB_v1,user_curated,,NigelHo,,
383,CPI-SC0991BCC7F,953,1813,CellChatDB_v1,user_curated,,NigelHo,,
384,CPI-SC0F5CBAF31,1751,1813,CellChatDB_v1,user_curated,,NigelHo,,
385,CPI-SC0B3222CB2,1022,1813,CellChatDB_v1,user_curated,,NigelHo,,
386,CPI-SC059A22B9E,289,1813,CellChatDB_v1,user_curated,,NigelHo,,
387,CPI-SC081C6762E,897,1813,CellChatDB_v1,user_curated,,NigelHo,,
388,CPI-SC0ACB46CDE,668,1813,CellChatDB_v1,user_curated,,NigelHo,,
389,CPI-SC03E162C20,669,1813,CellChatDB_v1,user_curated,,NigelHo,,
390,CPI-SC033C6423D,670,1813,CellChatDB_v1,user_curated,,NigelHo,,
391,CPI-SC07E1924FB,1061,1813,CellChatDB_v1,user_curated,,NigelHo,,
392,CPI-SC07F714A57,60,1813,CellChatDB_v1,user_curated,,NigelHo,,
393,CPI-SC0171B2960,671,1813,CellChatDB_v1,user_curated,,NigelHo,,
394,CPI-SC0B07BD0D1,957,1813,CellChatDB_v1,user_curated,,NigelHo,,
395,CPI-SC0B3B59128,898,1813,CellChatDB_v1,user_curated,,NigelHo,,
396,CPI-SC0EDC637EC,69,1813,CellChatDB_v1,user_curated,,NigelHo,,
397,CPI-SC09A9169B5,70,1813,CellChatDB_v1,user_curated,,NigelHo,,
398,CPI-SC0390D174C,228,1815,CellChatDB_v1,user_curated,,NigelHo,,
399,CPI-SC0CE0CAC52,953,1815,CellChatDB_v1,user_curated,,NigelHo,,
400,CPI-SC07E66303F,1751,1815,CellChatDB_v1,user_curated,,NigelHo,,
401,CPI-SC081E1CE0B,1022,1815,CellChatDB_v1,user_curated,,NigelHo,,
402,CPI-SC0DC10FB9C,289,1815,CellChatDB_v1,user_curated,,NigelHo,,
403,CPI-SC0796645C7,897,1815,CellChatDB_v1,user_curated,,NigelHo,,
404,CPI-SC08E139858,668,1815,CellChatDB_v1,user_curated,,NigelHo,,
405,CPI-SC03671C9F6,669,1815,CellChatDB_v1,user_curated,,NigelHo,,
406,CPI-SC068774A8A,670,1815,CellChatDB_v1,user_curated,,NigelHo,,
407,CPI-SC04FC6D5DC,1061,1815,CellChatDB_v1,user_curated,,NigelHo,,
408,CPI-SC01C485556,60,1815,CellChatDB_v1,user_curated,,NigelHo,,
409,CPI-SC017027176,671,1815,CellChatDB_v1,user_curated,,NigelHo,,
410,CPI-SC0BDD170C7,957,1815,CellChatDB_v1,user_curated,,NigelHo,,
411,CPI-SC0AF2D49CF,898,1815,CellChatDB_v1,user_curated,,NigelHo,,
412,CPI-SC02CD488A4,69,1815,CellChatDB_v1,user_curated,,NigelHo,,
413,CPI-SC0EFB3CEDF,70,1815,CellChatDB_v1,user_curated,,NigelHo,,
414,CPI-SC0B8DA0A10,228,1817,CellChatDB_v1,user_curated,,NigelHo,,
415,CPI-SC0AB470FD0,953,1817,CellChatDB_v1,user_curated,,NigelHo,,
416,CPI-SC0A4AF5A5E,1751,1817,CellChatDB_v1,user_curated,,NigelHo,,
417,CPI-SC067A0FAD8,1022,1817,CellChatDB_v1,user_curated,,NigelHo,,
418,CPI-SC0F9BC4D34,289,1817,CellChatDB_v1,user_curated,,NigelHo,,
419,CPI-SC063E27411,897,1817,CellChatDB_v1,user_curated,,NigelHo,,
420,CPI-SC06C2EDE8B,668,1817,CellChatDB_v1,user_curated,,NigelHo,,
421,CPI-SC07CD59D6A,669,1817,CellChatDB_v1,user_curated,,NigelHo,,
422,CPI-SC006CB27E1,670,1817,CellChatDB_v1,user_curated,,NigelHo,,
423,CPI-SC0F73E951B,1061,1817,CellChatDB_v1,user_curated,,NigelHo,,
424,CPI-SC0B5A3F59F,60,1817,CellChatDB_v1,user_curated,,NigelHo,,
425,CPI-SC0BFCEDA56,671,1817,CellChatDB_v1,user_curated,,NigelHo,,
426,CPI-SC0A0207B24,957,1817,CellChatDB_v1,user_curated,,NigelHo,,
427,CPI-SC09FA2DFEB,898,1817,CellChatDB_v1,user_curated,,NigelHo,,
428,CPI-SC0C6A402E9,69,1817,CellChatDB_v1,user_curated,,NigelHo,,
429,CPI-SC0376B7DC8,70,1817,CellChatDB_v1,user_curated,,NigelHo,,
430,CPI-SC0E8623846,228,1819,CellChatDB_v1,user_curated,,NigelHo,,
431,CPI-SC031A56DEB,953,1819,CellChatDB_v1,user_curated,,NigelHo,,
432,CPI-SC03539BD98,1751,1819,CellChatDB_v1,user_curated,,NigelHo,,
433,CPI-SC08F2BED38,1022,1819,CellChatDB_v1,user_curated,,NigelHo,,
434,CPI-SC061351B3F,289,1819,CellChatDB_v1,user_curated,,NigelHo,,
435,CPI-SC077E857AE,897,1819,CellChatDB_v1,user_curated,,NigelHo,,
436,CPI-SC07648DD90,668,1819,CellChatDB_v1,user_curated,,NigelHo,,
437,CPI-SC01C2F8BE5,669,1819,CellChatDB_v1,user_curated,,NigelHo,,
438,CPI-SC028E09B43,670,1819,CellChatDB_v1,user_curated,,NigelHo,,
439,CPI-SC0D8F589A1,1061,1819,CellChatDB_v1,user_curated,,NigelHo,,
440,CPI-SC0942D4B76,60,1819,CellChatDB_v1,user_curated,,NigelHo,,
441,CPI-SC0434B6726,671,1819,CellChatDB_v1,user_curated,,NigelHo,,
442,CPI-SC0BB739BFE,957,1819,CellChatDB_v1,user_curated,,NigelHo,,
443,CPI-SC09F5F81CF,898,1819,CellChatDB_v1,user_curated,,NigelHo,,
444,CPI-SC0F9E07951,69,1819,CellChatDB_v1,user_curated,,NigelHo,,
445,CPI-SC005D197A2,70,1819,CellChatDB_v1,user_curated,,NigelHo,,
446,CPI-SC09FC5B2A7,228,1821,CellChatDB_v1,user_curated,,NigelHo,,
447,CPI-SC0336AC68D,953,1821,CellChatDB_v1,user_curated,,NigelHo,,
448,CPI-SC08FD4C9F6,1751,1821,CellChatDB_v1,user_curated,,NigelHo,,
449,CPI-SC00DA032E2,1022,1821,CellChatDB_v1,user_curated,,NigelHo,,
450,CPI-SC0259C1693,289,1821,CellChatDB_v1,user_curated,,NigelHo,,
451,CPI-SC0ECADFABF,897,1821,CellChatDB_v1,user_curated,,NigelHo,,
452,CPI-SC05CCD8E17,668,1821,CellChatDB_v1,user_curated,,NigelHo,,
453,CPI-SC01AAA545F,669,1821,CellChatDB_v1,user_curated,,NigelHo,,
454,CPI-SC052B6F4F3,670,1821,CellChatDB_v1,user_curated,,NigelHo,,
455,CPI-SC07F8A4C81,1061,1821,CellChatDB_v1,user_curated,,NigelHo,,
456,CPI-SC088BCE7ED,60,1821,CellChatDB_v1,user_curated,,NigelHo,,
457,CPI-SC0BEC0A65F,671,1821,CellChatDB_v1,user_curated,,NigelHo,,
458,CPI-SC02B03DCA6,957,1821,CellChatDB_v1,user_curated,,NigelHo,,
459,CPI-SC05963EDDE,898,1821,CellChatDB_v1,user_curated,,NigelHo,,
460,CPI-SC09206543A,69,1821,CellChatDB_v1,user_curated,,NigelHo,,
461,CPI-SC01319F5CD,70,1821,CellChatDB_v1,user_curated,,NigelHo,,
462,CPI-SS0B2D5BA95,572,1044,CellChatDB_v1,user_curated,,NigelHo,,
463,CPI-SS0B543764D,958,1044,CellChatDB_v1,user_curated,,NigelHo,,
464,CPI-SS03D254C51,142,1044,CellChatDB_v1,user_curated,,NigelHo,,
465,CPI-SS0BC3B9EF8,572,1038,CellChatDB_v1,user_curated,,NigelHo,,
466,CPI-SS03D0D3808,958,1038,CellChatDB_v1,user_curated,,NigelHo,,
467,CPI-SS0398DF005,142,1038,CellChatDB_v1,user_curated,,NigelHo,,
468,CPI-SS01C2BA5C8,572,766,CellChatDB_v1,user_curated,,NigelHo,,
469,CPI-SS0BCF193A1,958,766,CellChatDB_v1,user_curated,,NigelHo,,
470,CPI-SS0D3F936F9,142,766,CellChatDB_v1,user_curated,,NigelHo,,
471,CPI-SS002673EFE,572,986,CellChatDB_v1,user_curated,,NigelHo,,
472,CPI-SS039AA1507,958,986,CellChatDB_v1,user_curated,,NigelHo,,
473,CPI-SS0004E25A6,142,986,CellChatDB_v1,user_curated,,NigelHo,,
474,CPI-SS0FA5D6D20,572,1037,CellChatDB_v1,user_curated,,NigelHo,,
475,CPI-SS011982BBF,958,1037,CellChatDB_v1,user_curated,,NigelHo,,
476,CPI-SS0874B02CC,142,1037,CellChatDB_v1,user_curated,,NigelHo,,
477,CPI-SS0E32BEF02,572,746,CellChatDB_v1,user_curated,,NigelHo,,
478,CPI-SS042E21C6C,958,746,CellChatDB_v1,user_curated,,NigelHo,,
479,CPI-SS0246C5473,142,746,CellChatDB_v1,user_curated,,NigelHo,,
480,CPI-SS06C087B42,572,96,CellChatDB_v1,user_curated,,NigelHo,,
481,CPI-SS0D53C1FD0,958,96,CellChatDB_v1,user_curated,,NigelHo,,
482,CPI-SS070BA2CC2,142,96,CellChatDB_v1,user_curated,,NigelHo,,
483,CPI-SS0CCA2F0BE,572,109,CellChatDB_v1,user_curated,,NigelHo,,
484,CPI-SS0611C625F,958,109,CellChatDB_v1,user_curated,,NigelHo,,
485,CPI-SS02C1CD5FD,142,109,CellChatDB_v1,user_curated,,NigelHo,,
486,CPI-SS0F6456A20,572,965,CellChatDB_v1,user_curated,,NigelHo,,
487,CPI-SS0257E914A,958,965,CellChatDB_v1,user_curated,,NigelHo,,
488,CPI-SS007B937D1,142,965,CellChatDB_v1,user_curated,,NigelHo,,
489,CPI-SS0C6C28D2F,572,39,CellChatDB_v1,user_curated,,NigelHo,,
490,CPI-SS07E1666A5,958,39,CellChatDB_v1,user_curated,,NigelHo,,
491,CPI-SS0F361D98E,142,39,CellChatDB_v1,user_curated,,NigelHo,,
492,CPI-SS0709500FF,572,1262,CellChatDB_v1,user_curated,,NigelHo,,
493,CPI-SS09947DDD9,154,143,CellChatDB_v1,user_curated,,NigelHo,,
494,CPI-SS07E5C3060,155,143,CellChatDB_v1,user_curated,,NigelHo,,
495,CPI-SS052119104,358,143,CellChatDB_v1,user_curated,,NigelHo,,
496,CPI-SS0CC966B71,534,143,CellChatDB_v1,user_curated,,NigelHo,,
497,CPI-SS09B2ACA25,921,143,CellChatDB_v1,user_curated,,NigelHo,,
498,CPI-SS004C23DCE,72,143,CellChatDB_v1,user_curated,,NigelHo,,
499,CPI-SS060790CF0,823,143,CellChatDB_v1,user_curated,,NigelHo,,
500,CPI-SC063C40040,154,1796,CellChatDB_v1,user_curated,,NigelHo,,
501,CPI-SC06CC216CA,155,1796,CellChatDB_v1,user_curated,,NigelHo,,
502,CPI-SC03A7A4C2E,358,1796,CellChatDB_v1,user_curated,,NigelHo,,
503,CPI-SC0260A4104,534,1796,CellChatDB_v1,user_curated,,NigelHo,,
504,CPI-SC0E2717D98,921,1796,CellChatDB_v1,user_curated,,NigelHo,,
505,CPI-SC0E5C9F0D2,72,1796,CellChatDB_v1,user_curated,,NigelHo,,
506,CPI-SS0F0D7F25C,534,778,CellChatDB_v1,user_curated,,NigelHo,,
507,CPI-SS060B846D1,921,778,CellChatDB_v1,user_curated,,NigelHo,,
508,CPI-SS0FC42EC80,72,778,CellChatDB_v1,user_curated,,NigelHo,,
509,CPI-SS0BD5C2A23,707,778,CellChatDB_v1,user_curated,,NigelHo,,
510,CPI-SS0E063192D,61,778,CellChatDB_v1,user_curated,,NigelHo,,
511,CPI-SS0D5E30C6C,672,778,CellChatDB_v1,user_curated,,NigelHo,,
512,CPI-SS0627D0E22,883,778,CellChatDB_v1,user_curated,,NigelHo,,
513,CPI-SC09014C780,534,1798,CellChatDB_v1,user_curated,,NigelHo,,
514,CPI-SC049145F0C,921,1798,CellChatDB_v1,user_curated,,NigelHo,,
515,CPI-SC081A45438,72,1798,CellChatDB_v1,user_curated,,NigelHo,,
516,CPI-SC01AAEE9CC,707,1798,CellChatDB_v1,user_curated,,NigelHo,,
517,CPI-SC0EAA7A6C6,61,1798,CellChatDB_v1,user_curated,,NigelHo,,
518,CPI-SC0473E618C,672,1798,CellChatDB_v1,user_curated,,NigelHo,,
519,CPI-SC064B8CD0B,883,1798,CellChatDB_v1,user_curated,,NigelHo,,
520,CPI-SS02B906C26,707,427,CellChatDB_v1,user_curated,,NigelHo,,
521,CPI-SS053613259,61,427,CellChatDB_v1,user_curated,,NigelHo,,
522,CPI-SC0192FBEF0,707,1797,CellChatDB_v1,user_curated,,NigelHo,,
523,CPI-SC0530AE564,61,1797,CellChatDB_v1,user_curated,,NigelHo,,
524,CPI-SC00155B677,707,1877,CellChatDB_v1,user_curated,,NigelHo,,
525,CPI-SC0A0EE9B18,234,1877,CellChatDB_v1,user_curated,,NigelHo,,
526,CPI-SC0C4AD7D9A,178,1877,CellChatDB_v1,user_curated,,NigelHo,,
527,CPI-SC0881111D9,305,1877,CellChatDB_v1,user_curated,,NigelHo,,
528,CPI-SC01D735410,1361,1877,CellChatDB_v1,user_curated,,NigelHo,,
529,CPI-SC03ED5EAA4,1360,1877,CellChatDB_v1,user_curated,,NigelHo,,
530,CPI-SC04BA79C92,414,1877,CellChatDB_v1,user_curated,,NigelHo,,
531,CPI-SC00D0B4874,1676,1877,CellChatDB_v1,user_curated,,NigelHo,,
532,CPI-SC00D233B7B,208,1877,CellChatDB_v1,user_curated,,NigelHo,,
533,CPI-SC0D4BFAAEF,262,1877,CellChatDB_v1,user_curated,,NigelHo,,
534,CPI-SC0AD362308,19,1877,CellChatDB_v1,user_curated,,NigelHo,,
535,CPI-SC01C02DBEA,1727,1877,CellChatDB_v1,user_curated,,NigelHo,,
536,CPI-SC0DB924A28,1728,1877,CellChatDB_v1,user_curated,,NigelHo,,
537,CPI-SC0E6638959,1420,1877,CellChatDB_v1,user_curated,,NigelHo,,
538,CPI-SC09BCA5481,217,1877,CellChatDB_v1,user_curated,,NigelHo,,
539,CPI-SC0F2DB9026,446,1877,CellChatDB_v1,user_curated,,NigelHo,,
540,CPI-SC087D846E9,1739,1877,CellChatDB_v1,user_curated,,NigelHo,,
541,CPI-SC0A2D65159,1738,1877,CellChatDB_v1,user_curated,,NigelHo,,
542,CPI-SC0A7AA6437,1740,1877,CellChatDB_v1,user_curated,,NigelHo,,
543,CPI-SC08FD96184,226,1877,CellChatDB_v1,user_curated,,NigelHo,,
544,CPI-SC04F225B77,1492,1877,CellChatDB_v1,user_curated,,NigelHo,,
545,CPI-SC0D6BAED7A,1430,1877,CellChatDB_v1,user_curated,,NigelHo,,
546,CPI-SC03D6C236C,251,1877,CellChatDB_v1,user_curated,,NigelHo,,
547,CPI-SC095FB7256,510,1877,CellChatDB_v1,user_curated,,NigelHo,,
548,CPI-SC08334722B,224,1877,CellChatDB_v1,user_curated,,NigelHo,,
549,CPI-SC071A11802,707,1869,CellChatDB_v2,user_curated,,NigelHo,,
550,CPI-SC0A98A5D4F,234,1869,CellChatDB_v1,user_curated,,NigelHo,,
551,CPI-SC0CD37AD81,178,1869,CellChatDB_v1,user_curated,,NigelHo,,
552,CPI-SC00A0F941C,1539,1869,CellChatDB_v1,user_curated,,NigelHo,,
553,CPI-SC0C985F479,1249,1869,CellChatDB_v1,user_curated,,NigelHo,,
554,CPI-SC087A2DB07,798,1869,CellChatDB_v1,user_curated,,NigelHo,,
555,CPI-SC02B0E02CB,1540,1869,CellChatDB_v1,user_curated,,NigelHo,,
556,CPI-SC0D396F2D9,1541,1869,CellChatDB_v1,user_curated,,NigelHo,,
557,CPI-SC094609B1F,1542,1869,CellChatDB_v1,user_curated,,NigelHo,,
558,CPI-SC0597061A9,1543,1869,CellChatDB_v1,user_curated,,NigelHo,,
559,CPI-SC04657091A,1544,1869,CellChatDB_v1,user_curated,,NigelHo,,
560,CPI-SC0EBD9A481,314,1869,CellChatDB_v1,user_curated,,NigelHo,,
561,CPI-SC028A7D9D7,1545,1869,CellChatDB_v1,user_curated,,NigelHo,,
562,CPI-SC00822DBAB,1546,1869,CellChatDB_v1,user_curated,,NigelHo,,
563,CPI-SS0755A26DD,241,318,CellChatDB_v1,user_curated,,NigelHo,,
564,CPI-SS01F67987A,284,318,CellChatDB_v1,user_curated,,NigelHo,,
565,CPI-SS0FFB9E01B,276,318,CellChatDB_v1,user_curated,,NigelHo,,
566,CPI-SS01333FFA6,321,318,CellChatDB_v1,user_curated,,NigelHo,,
567,CPI-SS014E486AB,309,318,CellChatDB_v1,user_curated,,NigelHo,,
568,CPI-SS0F592009B,424,318,CellChatDB_v1,user_curated,,NigelHo,,
569,CPI-SS0BEE23F57,319,318,CellChatDB_v1,user_curated,,NigelHo,,
570,CPI-SS03189F5F6,80,318,CellChatDB_v1,user_curated,,NigelHo,,
571,CPI-SS02B9A88D3,658,318,CellChatDB_v1,user_curated,,NigelHo,,
572,CPI-SS0467AFD8A,95,318,CellChatDB_v1,user_curated,,NigelHo,,
573,CPI-SS0F2C6A4D4,1450,318,CellChatDB_v1,user_curated,,NigelHo,,
574,CPI-SS0BE6B1E97,506,318,CellChatDB_v1,user_curated,,NigelHo,,
575,CPI-SS031DB31C1,982,318,CellChatDB_v1,user_curated,,NigelHo,,
576,CPI-SS085716E19,1449,318,CellChatDB_v1,user_curated,,NigelHo,,
577,CPI-SS070A3A7E5,135,318,CellChatDB_v1,user_curated,,NigelHo,,
578,CPI-SS0FCD9BB39,997,318,CellChatDB_v1,user_curated,,NigelHo,,
579,CPI-SS09015A868,954,318,CellChatDB_v1,user_curated,,NigelHo,,
580,CPI-SS05632AB58,337,318,CellChatDB_v1,user_curated,,NigelHo,,
581,CPI-SS04A97448D,241,425,CellChatDB_v1,user_curated,,NigelHo,,
582,CPI-SS05A94DE17,284,425,CellChatDB_v1,user_curated,,NigelHo,,
583,CPI-SS0D67110B0,276,425,CellChatDB_v1,user_curated,,NigelHo,,
584,CPI-SS02FEAF02E,321,425,CellChatDB_v1,user_curated,,NigelHo,,
585,CPI-SS08883E9F6,309,425,CellChatDB_v1,user_curated,,NigelHo,,
586,CPI-SS0E928B8C8,424,425,CellChatDB_v1,user_curated,,NigelHo,,
587,CPI-SS06D341996,319,425,CellChatDB_v1,user_curated,,NigelHo,,
588,CPI-SS0AECC113F,80,425,CellChatDB_v1,user_curated,,NigelHo,,
589,CPI-SS09D21167E,979,425,CellChatDB_v1,user_curated,,NigelHo,,
590,CPI-SS0C77C0D65,658,425,CellChatDB_v1,user_curated,,NigelHo,,
591,CPI-SS0330D939A,95,425,CellChatDB_v1,user_curated,,NigelHo,,
592,CPI-SS0F6A7A4DF,1450,425,CellChatDB_v1,user_curated,,NigelHo,,
593,CPI-SS07B324162,506,425,CellChatDB_v1,user_curated,,NigelHo,,
594,CPI-SS05EFA3E06,982,425,CellChatDB_v1,user_curated,,NigelHo,,
595,CPI-SS0BA4CBDD9,1449,425,CellChatDB_v1,user_curated,,NigelHo,,
596,CPI-SS0193F1087,135,425,CellChatDB_v1,user_curated,,NigelHo,,
597,CPI-SS015819E65,241,437,CellChatDB_v1,user_curated,,NigelHo,,
598,CPI-SS0D636A374,284,437,CellChatDB_v1,user_curated,,NigelHo,,
599,CPI-SS013E86AFF,276,437,CellChatDB_v1,user_curated,,NigelHo,,
600,CPI-SS076D8A297,321,437,CellChatDB_v1,user_curated,,NigelHo,,
601,CPI-SS0F9EE20C3,309,437,CellChatDB_v1,user_curated,,NigelHo,,
602,CPI-SS0CFABB69A,658,437,CellChatDB_v1,user_curated,,NigelHo,,
603,CPI-SS0BC9F7E9E,95,437,CellChatDB_v1,user_curated,,NigelHo,,
604,CPI-SS0E134097C,1450,437,CellChatDB_v1,user_curated,,NigelHo,,
605,CPI-SS05D62446A,506,437,CellChatDB_v1,user_curated,,NigelHo,,
606,CPI-SS0696C2B28,982,437,CellChatDB_v1,user_curated,,NigelHo,,
607,CPI-SS0448F5105,1449,437,CellChatDB_v1,user_curated,,NigelHo,,
608,CPI-SS0EE2F1CEA,135,437,CellChatDB_v1,user_curated,,NigelHo,,
609,CPI-SS08B277426,997,437,CellChatDB_v1,user_curated,,NigelHo,,
610,CPI-SS06B22F8E9,954,437,CellChatDB_v1,user_curated,,NigelHo,,
611,CPI-SS0D9366D11,241,435,CellChatDB_v1,user_curated,,NigelHo,,
612,CPI-SS008FB916C,284,435,CellChatDB_v1,user_curated,,NigelHo,,
613,CPI-SS02896561C,276,435,CellChatDB_v1,user_curated,,NigelHo,,
614,CPI-SS066347638,321,435,CellChatDB_v1,user_curated,,NigelHo,,
615,CPI-SS0FA481114,309,435,CellChatDB_v1,user_curated,,NigelHo,,
616,CPI-SS0C2F3D109,658,435,CellChatDB_v1,user_curated,,NigelHo,,
617,CPI-SS0AC594A8E,95,435,CellChatDB_v1,user_curated,,NigelHo,,
618,CPI-SS0D4CA5D92,1450,435,CellChatDB_v1,user_curated,,NigelHo,,
619,CPI-SS09568551C,506,435,CellChatDB_v1,user_curated,,NigelHo,,
620,CPI-SS0682E68FA,982,435,CellChatDB_v1,user_curated,,NigelHo,,
621,CPI-SS0660CA942,1449,435,CellChatDB_v1,user_curated,,NigelHo,,
622,CPI-SS07A03C20F,135,435,CellChatDB_v1,user_curated,,NigelHo,,
623,CPI-SS0F8710941,954,435,CellChatDB_v1,user_curated,,NigelHo,,
624,CPI-SS0B70EB09E,220,367,CellChatDB_v1,user_curated,,NigelHo,,
